timestamp_utc,price_eur_mwh,prediction,residual,forecast_q10,forecast_q50,forecast_q90
2023-01-15 12:00:00+00:00,0.42,1.6798145771026611,-1.2598145771026612,,,
2023-01-15 13:00:00+00:00,0.29,0.3764239251613617,-0.08642392516136171,,,
2023-01-15 14:00:00+00:00,0.32,3.009744644165039,-2.6897446441650392,,,
2023-01-15 15:00:00+00:00,0.46,6.932253837585449,-6.472253837585449,,,
2023-01-15 16:00:00+00:00,1.25,26.1461124420166,-24.8961124420166,,,
2023-01-15 17:00:00+00:00,26.95,24.051124572753903,2.8988754272460966,,,
2023-01-15 18:00:00+00:00,25.27,23.86432647705078,1.4056735229492183,,,
2023-01-15 19:00:00+00:00,12.17,20.585803985595703,-8.415803985595703,,,
2023-01-15 20:00:00+00:00,19.69,20.60411262512207,-0.914112625122069,,,
2023-01-15 21:00:00+00:00,32.14,37.41581344604492,-5.275813446044921,,,
2023-01-15 22:00:00+00:00,37.47,38.55880737304688,-1.0888073730468832,,,
2023-01-15 23:00:00+00:00,60.01,38.16244125366211,21.84755874633789,,,
2023-01-16 00:00:00+00:00,60.01,48.66302108764648,11.34697891235352,,,
2023-01-16 01:00:00+00:00,62.72,55.37087631225586,7.3491236877441395,,,
2023-01-16 02:00:00+00:00,56.1,57.65494155883789,-1.5549415588378892,,,
2023-01-16 03:00:00+00:00,63.3,70.52236938476562,-7.222369384765628,,,
2023-01-16 04:00:00+00:00,87.0,88.23334503173828,-1.2333450317382812,,,
2023-01-16 05:00:00+00:00,154.63,110.77422332763672,43.85577667236328,,,
2023-01-16 06:00:00+00:00,175.11,135.18521118164062,39.92478881835939,,,
2023-01-16 07:00:00+00:00,185.99,145.6231689453125,40.36683105468751,,,
2023-01-16 08:00:00+00:00,170.0,131.43093872070312,38.569061279296875,,,
2023-01-16 09:00:00+00:00,150.2,120.2282485961914,29.971751403808582,,,
2023-01-16 10:00:00+00:00,150.89,114.6384506225586,36.25154937744139,,,
2023-01-16 11:00:00+00:00,147.04,109.17552185058594,37.864478149414055,,,
2023-01-16 12:00:00+00:00,140.87,106.2084503173828,34.661549682617206,,,
2023-01-16 13:00:00+00:00,141.24,107.087158203125,34.15284179687501,,,
2023-01-16 14:00:00+00:00,145.69,111.57482147216795,34.11517852783204,,,
2023-01-16 15:00:00+00:00,150.81,114.33631134033205,36.47368865966796,,,
2023-01-16 16:00:00+00:00,166.79,121.9240951538086,44.8659048461914,,,
2023-01-16 17:00:00+00:00,173.72,121.89935302734376,51.820646972656235,,,
2023-01-16 18:00:00+00:00,150.5,111.18635559082033,39.31364440917967,,,
2023-01-16 19:00:00+00:00,136.97,102.86155700683594,34.10844299316406,,,
2023-01-16 20:00:00+00:00,127.74,93.39248657226562,34.34751342773437,,,
2023-01-16 21:00:00+00:00,123.24,89.57971954345703,33.660280456542964,,,
2023-01-16 22:00:00+00:00,109.4,79.88482666015625,29.515173339843756,,,
2023-01-16 23:00:00+00:00,98.24,70.38663482666016,27.85336517333984,,,
2023-01-17 00:00:00+00:00,94.61,69.9651870727539,24.644812927246093,,,
2023-01-17 01:00:00+00:00,91.91,65.51573944091797,26.394260559082028,,,
2023-01-17 02:00:00+00:00,89.51,61.80366134643555,27.70633865356446,,,
2023-01-17 03:00:00+00:00,91.77,70.17750549316406,21.592494506835934,,,
2023-01-17 04:00:00+00:00,100.0,89.256591796875,10.743408203125,,,
2023-01-17 05:00:00+00:00,116.96,122.28630065917967,-5.3263006591796795,,,
2023-01-17 06:00:00+00:00,140.8,153.32899475097656,-12.528994750976551,,,
2023-01-17 07:00:00+00:00,151.96,168.9822998046875,-17.022299804687492,,,
2023-01-17 08:00:00+00:00,136.1,162.9941864013672,-26.894186401367193,,,
