timestamp_utc,price_eur_mwh,prediction,fold,residual,forecast_q10,forecast_q50,forecast_q90
2024-08-19 17:00:00+00:00,200.0,166.52163696289062,fold_2,33.478363037109375,136.83534814453125,156.68129150390627,175.90430675888064
2024-08-19 18:00:00+00:00,203.83,161.44973754882812,fold_2,42.38026245117189,131.76344873046875,151.60939208984377,170.83240734481814
2024-08-19 19:00:00+00:00,140.11,142.27191162109375,fold_2,-2.1619116210937364,112.58562280273438,132.4315661621094,151.65458141708376
2024-08-19 20:00:00+00:00,100.82,125.93992614746094,fold_2,-25.119926147460944,96.25363732910157,116.09958068847656,135.32259594345095
2024-08-19 21:00:00+00:00,86.2,108.64510345458984,fold_2,-22.44510345458984,78.95881463623047,98.80475799560547,118.02777325057986
2024-08-19 22:00:00+00:00,93.6,102.6065444946289,fold_2,-9.006544494628912,72.92025567626953,92.99347812652587,112.12920721054077
2024-08-19 23:00:00+00:00,89.55,99.95193481445312,fold_2,-10.401934814453128,70.26564599609375,90.33886844635009,109.47459753036499
2024-08-20 00:00:00+00:00,88.5,99.63990783691406,fold_2,-11.139907836914062,69.95361901855469,90.02684146881103,109.16257055282593
2024-08-20 01:00:00+00:00,89.31,96.79351043701172,fold_2,-7.4835104370117165,67.10722161865235,87.18044406890868,106.31617315292358
2024-08-20 02:00:00+00:00,86.19,98.04995727539062,fold_2,-11.859957275390627,68.36366845703125,88.43689090728759,107.57261999130249
2024-08-20 03:00:00+00:00,89.97,101.8025894165039,fold_2,-11.832589416503907,72.11630059814453,92.18952304840087,111.32525213241577
2024-08-20 04:00:00+00:00,123.06,130.37770080566406,fold_2,-7.31770080566406,100.69141198730469,120.76463443756103,139.90036352157594
2024-08-20 05:00:00+00:00,133.23,148.53968811035156,fold_2,-15.309688110351573,118.85339929199219,138.92662174224853,158.06235082626344
2024-08-20 06:00:00+00:00,122.97,124.44017791748048,fold_2,-1.470177917480484,94.75388909912111,114.82711154937746,133.96284063339235
2024-08-20 07:00:00+00:00,103.09,107.96009063720705,fold_2,-4.870090637207042,78.27380181884767,98.34702426910403,117.48275335311891
2024-08-20 08:00:00+00:00,75.01,92.25052642822266,fold_2,-17.24052642822265,62.564237609863284,82.63746006011962,101.77318914413452
2024-08-20 09:00:00+00:00,50.13,76.54437255859375,fold_2,-26.414372558593747,46.85808374023438,66.93130619049072,86.06703527450561
2024-08-20 10:00:00+00:00,37.69,78.70956420898438,fold_2,-41.01956420898438,49.023275390625,69.09649784088134,88.23222692489624
2024-08-20 11:00:00+00:00,18.22,70.9770736694336,fold_2,-52.757073669433595,41.29078485107422,61.36400730133057,80.49973638534546
2024-08-20 12:00:00+00:00,20.36,75.58649444580078,fold_2,-55.22649444580078,45.90020562744141,65.97342807769775,85.10915716171264
2024-08-20 13:00:00+00:00,48.9,76.68586730957031,fold_2,-27.785867309570314,46.99957849121094,67.07280094146728,86.20853002548218
2024-08-20 14:00:00+00:00,82.15,97.68436431884766,fold_2,-15.53436431884765,67.99807550048828,88.07129795074462,107.20702703475952
2024-08-20 15:00:00+00:00,104.5,105.58524322509766,fold_2,-1.0852432250976562,75.89895440673828,95.97217685699462,115.10790594100952
